No changes made on the page,No changes made on the page,
No changes to sync,No changes to sync,
No changes to update,No changes to update,
No comments yet,No comments yet,
No contacts linked to document,No contacts linked to document,
No data to export,No data to export,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,
No documents found tagged with {0},No documents found tagged with {0},
No email account associated with the User. Please add an account under User > Email Inbox.,No email account associated with the User. Please add an account under User > Email Inbox.,
No failed logs,No failed logs,
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".","No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",
No file attached,No file attached,
No filters found,No filters found,
No filters selected,No filters selected,
No further records,No further records,
No matching records. Search something new,No matching records. Search something new,
No more items to display,No more items to display,
"No need for symbols, digits, or uppercase letters.","No need for symbols, digits, or uppercase letters.",
No new Google Contacts synced.,No new Google Contacts synced.,
No new notifications,No new notifications,
No of Columns,No of Columns,
No of Rows (Max 500),No of Rows (Max 500),
No permission for {0},No permission for {0},
No permission to '{0}' {1},No permission to '{0}' {1},
No permission to read {0},No permission to read {0},
No permission to {0} {1} {2},No permission to {0} {1} {2},
No records deleted,No records deleted,
No records present in {0},No records present in {0},
No records tagged.,No records tagged.,
No records will be exported,No records will be exported,
No template found at path: {0},No template found at path: {0},
No values to show,No values to show,
No {0},No {0},
No {0} Found,No {0} Found,
No {0} found,No {0} found,
No {0} found with matching filters. Clear filters to see all {0}.,No {0} found with matching filters. Clear filters to see all {0}.,
No {0} mail,No {0} mail,
No.,No.,Title of the 'row number' column
Non Negative,Non Negative,
Non-Conforming,Non-Conforming,
None,None,
None: End of Workflow,None: End of Workflow,
Normalized Copies,Normalized Copies,
Normalized Query,Normalized Query,
Not Allowed,Not Allowed,
Not Allowed: Disabled User,Not Allowed: Disabled User,
Not Ancestors Of,Not Ancestors Of,
Not Descendants Of,Not Descendants Of,
Not Equals,Not Equals,
Not Found,Not Found,
Not Helpful,Not Helpful,
Not In,Not In,
Not Like,Not Like,
Not Linked to any record,Not Linked to any record,
Not Permitted,Not Permitted,
Not Permitted to read {0},Not Permitted to read {0},
Not Published,Not Published,
Not Saved,Not Saved,
Not Seen,Not Seen,
Not Sent,Not Sent,
Not Set,Not Set,Field value is not set
Not a valid Comma Separated Value (CSV File),Not a valid Comma Separated Value (CSV File),
Not a valid User Image.,Not a valid User Image.,
Not a valid Workflow Action,Not a valid Workflow Action,
Not a valid user,Not a valid user,
Not active,Not active,
Not allowed for {0}: {1},Not allowed for {0}: {1},
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings","Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings",
Not allowed to create custom Virtual DocType.,Not allowed to create custom Virtual DocType.,
Not allowed to print cancelled documents,Not allowed to print cancelled documents,
Not allowed to print draft documents,Not allowed to print draft documents,
Not allowed via controller permission check,Not allowed via controller permission check,
Not found,Not found,
Not in Developer Mode,Not in Developer Mode,
Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,
Not permitted,Not permitted,
Not permitted to view {0},Not permitted to view {0},
Note,Note,
Note Seen By,Note Seen By,
Note:,Note:,
Note: By default emails for failed backups are sent.,Note: By default emails for failed backups are sent.,
Note: Changing the Page Name will break previous URL to this page.,Note: Changing the Page Name will break previous URL to this page.,
Note: Etc timezones have their signs reversed.,Note: Etc timezones have their signs reversed.,
"Note: For best results,  images must be of the same size and width must be greater than height.","Note: For best results,  images must be of the same size and width must be greater than height.",
Note: Multiple sessions will be allowed in case of mobile device,Note: Multiple sessions will be allowed in case of mobile device,
Note: This will be shared with user.,Note: This will be shared with user.,
Note: Your request for account deletion will be fulfilled within {0} hours.,Note: Your request for account deletion will be fulfilled within {0} hours.,
Notes:,Notes:,
Nothing New,Nothing New,
Nothing left to redo,Nothing left to redo,
Nothing left to undo,Nothing left to undo,
Nothing to show,Nothing to show,
Nothing to update,Nothing to update,
Notification,Notification,
Notification Log,Notification Log,
Notification Recipient,Notification Recipient,
Notification Settings,Notification Settings,
Notification Subscribed Document,Notification Subscribed Document,
Notification sent to,Notification sent to,
Notifications,Notifications,
Notifications Disabled,Notifications Disabled,
Notifications and bulk mails will be sent from this outgoing server.,Notifications and bulk mails will be sent from this outgoing server.,
Notify Users On Every Login,Notify Users On Every Login,
Notify by Email,Notify by Email,
Notify by email,Notify by email,
Notify if unreplied,Notify if unreplied,
Notify if unreplied for (in mins),Notify if unreplied for (in mins),
Notify users with a popup when they log in,Notify users with a popup when they log in,
Now,Now,
Number Card,Number Card,
Number Card Link,Number Card Link,
Number Card Name,Number Card Name,
Number Cards,Number Cards,
Number Format,Number Format,
Number of Backups,Number of Backups,
Number of DB Backups,Number of DB Backups,
Number of DB backups cannot be less than 1,Number of DB backups cannot be less than 1,
Number of Groups,Number of Groups,
Number of Queries,Number of Queries,
"Number of attachment fields are more than {}, limit updated to {}.","Number of attachment fields are more than {}, limit updated to {}.",
Number of backups must be greater than zero.,Number of backups must be greater than zero.,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),
Number of days after which the document Web View link shared on email will be expired,Number of days after which the document Web View link shared on email will be expired,
Number of keys,Number of keys,
Number of onsite backups,Number of onsite backups,
OAuth,OAuth,
OAuth Authorization Code,OAuth Authorization Code,
OAuth Bearer Token,OAuth Bearer Token,
OAuth Client,OAuth Client,
OAuth Client ID,OAuth Client ID,
OAuth Client Role,OAuth Client Role,
OAuth Error,OAuth Error,
OAuth Provider Settings,OAuth Provider Settings,
OAuth Scope,OAuth Scope,
"OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.","OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.",
OK,OK,
OPTIONS,OPTIONS,
OR,OR,
OTP App,OTP App,
OTP Issuer Name,OTP Issuer Name,
OTP Secret Reset - {0},OTP Secret Reset - {0},
OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret has been reset. Re-registration will be required on next login.,
OTP setup using OTP App was not completed. Please contact Administrator.,OTP setup using OTP App was not completed. Please contact Administrator.,
Occurrences,Occurrences,
Off,Off,
Office,Office,
Office 365,Office 365,
Official Documentation,Official Documentation,
Offset X,Offset X,
Offset Y,Offset Y,
Old Password,Old Password,
Old and new fieldnames are same.,Old and new fieldnames are same.,
Older backups will be automatically deleted,Older backups will be automatically deleted,
Oldest Unscheduled Job,Oldest Unscheduled Job,
On Hold,On Hold,
On Payment Authorization,On Payment Authorization,
"On checking this option, URL will be treated like a jinja template string","On checking this option, URL will be treated like a jinja template string",
On or After,On or After,
On or Before,On or Before,
"On {0}, {1} wrote:","On {0}, {1} wrote:",
Onboard,Onboard,
Onboarding Name,Onboarding Name,
Onboarding Permission,Onboarding Permission,
Onboarding Status,Onboarding Status,
Onboarding Step,Onboarding Step,
Onboarding Step Map,Onboarding Step Map,
Onboarding complete,Onboarding complete,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.","Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",
One Last Step,One Last Step,
One Time Password (OTP) Registration Code from {},One Time Password (OTP) Registration Code from {},
One of,One of,
One of the child page with name {0} already exist in {1} Section. Please update the name of the child page first before moving,One of the child page with name {0} already exist in {1} Section. Please update the name of the child page first before moving,
Only 200 inserts allowed in one request,Only 200 inserts allowed in one request,
Only Administrator can delete Email Queue,Only Administrator can delete Email Queue,
Only Administrator can edit,Only Administrator can edit,
Only Administrator can save a standard report. Please rename and save.,Only Administrator can save a standard report. Please rename and save.,
Only Administrator is allowed to use Recorder,Only Administrator is allowed to use Recorder,
Only Allow Edit For,Only Allow Edit For,
Only Options allowed for Data field are:,Only Options allowed for Data field are:,
Only Send Records Updated in Last X Hours,Only Send Records Updated in Last X Hours,
Only Workspace Manager can edit public workspaces,Only Workspace Manager can edit public workspaces,
Only Workspace Manager can sort or edit this page,Only Workspace Manager can sort or edit this page,
Only allowed to export customizations in developer mode,Only allowed to export customizations in developer mode,
Only change this if you want to use other S3 compatible object storage backends.,Only change this if you want to use other S3 compatible object storage backends.,
Only for,Only for,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,
Only one {0} can be set as primary.,Only one {0} can be set as primary.,
Only reports of type Report Builder can be deleted,Only reports of type Report Builder can be deleted,
Only reports of type Report Builder can be edited,Only reports of type Report Builder can be edited,
Only standard DocTypes are allowed to be customized from Customize Form.,Only standard DocTypes are allowed to be customized from Customize Form.,
Only the assignee can complete this to-do.,Only the assignee can complete this to-do.,
Only users involved in the document are listed,Only users involved in the document are listed,
Only {0} emailed reports are allowed per user.,Only {0} emailed reports are allowed per user.,
Oops! Something went wrong.,Oops! Something went wrong.,
Open,Open,
Open Awesomebar,Open Awesomebar,
Open Communication,Open Communication,
Open Document,Open Document,
Open Documents,Open Documents,
Open Help,Open Help,
Open Link,Open Link,
Open Reference Document,Open Reference Document,
Open Settings,Open Settings,
Open Source Applications for the Web,Open Source Applications for the Web,
Open Translation,Open Translation,
Open URL in a New Tab,Open URL in a New Tab,
Open a dialog with mandatory fields to create a new record quickly,Open a dialog with mandatory fields to create a new record quickly,
Open a module or tool,Open a module or tool,
Open in a new tab,Open in a new tab,
Open list item,Open list item,Description of a list view shortcut
Open your authentication app on your mobile phone.,Open your authentication app on your mobile phone.,
Open {0},Open {0},
OpenID Configuration,OpenID Configuration,
OpenLDAP,OpenLDAP,
Opened,Opened,
Operation,Operation,
Operator must be one of {0},Operator must be one of {0},
Optimize,Optimize,
Optimizing image...,Optimizing image...,
Option 1,Option 1,
Option 2,Option 2,
Option 3,Option 3,
Option {0} for field {1} is not a child table,Option {0} for field {1} is not a child table,
Optional: Always send to these ids. Each Email Address on a new row,Optional: Always send to these ids. Each Email Address on a new row,
Optional: The alert will be sent if this expression is true,Optional: The alert will be sent if this expression is true,
Options,Options,
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',
Options Help,Options Help,
Options for Rating field can range from 3 to 10,Options for Rating field can range from 3 to 10,
Options for select. Each option on a new line.,Options for select. Each option on a new line.,
Options for {0} must be set before setting the default value.,Options for {0} must be set before setting the default value.,
Options is required for field {0} of type {1},Options is required for field {0} of type {1},
Options not set for link field {0},Options not set for link field {0},
Orange,Orange,
Order,Order,
Org History,Org History,
Org History Heading,Org History Heading,
Orientation,Orientation,
Original Value,Original Value,
Other,Other,
Outgoing (SMTP) Settings,Outgoing (SMTP) Settings,
Outgoing Emails (Last 7 days),Outgoing Emails (Last 7 days),
Outgoing Server,Outgoing Server,
Outgoing Settings,Outgoing Settings,
Outgoing email account not correct,Outgoing email account not correct,
Outlook.com,Outlook.com,
Output,Output,
Overview,Overview,
Owner,Owner,
PATCH,PATCH,
PDF,PDF,
PDF Generation in Progress,PDF Generation in Progress,
PDF Generator,PDF Generator,
PDF Page Height (in mm),PDF Page Height (in mm),
PDF Page Size,PDF Page Size,
PDF Page Width (in mm),PDF Page Width (in mm),
PDF Settings,PDF Settings,
PDF generation failed,PDF generation failed,
PDF generation failed because of broken image links,PDF generation failed because of broken image links,
PDF generation may not work as expected.,PDF generation may not work as expected.,
"PDF printing via ""Raw Print"" is not supported.","PDF printing via ""Raw Print"" is not supported.",
PID,PID,
POST,POST,
PUT,PUT,
Package,Package,
Package Import,Package Import,
Package Name,Package Name,
Package Release,Package Release,
Page,Page,
Page Break,Page Break,
Page Builder,Page Builder,
Page Building Blocks,Page Building Blocks,
Page HTML,Page HTML,
Page Height (in mm),Page Height (in mm),
Page Margins,Page Margins,
Page Name,Page Name,
Page Number,Page Number,
Page Route,Page Route,
Page Saved Successfully,Page Saved Successfully,
Page Settings,Page Settings,
Page Shortcuts,Page Shortcuts,
Page Size,Page Size,
Page Title,Page Title,
Page Width (in mm),Page Width (in mm),
Page has expired!,Page has expired!,
Page height and width cannot be zero,Page height and width cannot be zero,
Page not found,Page not found,
"Page to show on the website
","Page to show on the website
",
Page with title {0} already exist.,Page with title {0} already exist.,
Page {0} of {1},Page {0} of {1},
Parameter,Parameter,
Parent,Parent,
Parent DocType,Parent DocType,
Parent Document Type,Parent Document Type,
Parent Document Type is required to create a number card,Parent Document Type is required to create a number card,
Parent Element Selector,Parent Element Selector,
Parent Field,Parent Field,
Parent Field (Tree),Parent Field (Tree),
Parent Field must be a valid fieldname,Parent Field must be a valid fieldname,
Parent Label,Parent Label,
Parent Missing,Parent Missing,
Parent Page,Parent Page,
Parent Table,Parent Table,
Parent document type is required to create a dashboard chart,Parent document type is required to create a dashboard chart,
Parent is the name of the document to which the data will get added to.,Parent is the name of the document to which the data will get added to.,
Parentfield not specified in {0}: {1},Parentfield not specified in {0}: {1},
"Parenttype, Parent and Parentfield are required to insert a child record","Parenttype, Parent and Parentfield are required to insert a child record",
Partial,Partial,
Partial Success,Partial Success,
Partially Sent,Partially Sent,
Participants,Participants,
Pass,Pass,
Passive,Passive,
Password,Password,
Password Email Sent,Password Email Sent,
Password Reset,Password Reset,
Password Reset Link Generation Limit,Password Reset Link Generation Limit,
Password cannot be filtered,Password cannot be filtered,
Password changed successfully.,Password changed successfully.,
Password for Base DN,Password for Base DN,
Password is required or select Awaiting Password,Password is required or select Awaiting Password,
Password missing in Email Account,Password missing in Email Account,
Password not found for {0} {1} {2},Password not found for {0} {1} {2},
Password reset instructions have been sent to your email,Password reset instructions have been sent to your email,
Password set,Password set,
Password size exceeded the maximum allowed size,Password size exceeded the maximum allowed size,
Password size exceeded the maximum allowed size.,Password size exceeded the maximum allowed size.,
Passwords do not match,Passwords do not match,
Passwords do not match!,Passwords do not match!,
Past dates are not allowed for Scheduling.,Past dates are not allowed for Scheduling.,
Paste,Paste,
Patch,Patch,
Patch Log,Patch Log,
Patch type {} not found in patches.txt,Patch type {} not found in patches.txt,
Path,Path,
Path to CA Certs File,Path to CA Certs File,
Path to Server Certificate,Path to Server Certificate,
Path to private Key File,Path to private Key File,
Path {0} it not a valid path,Path {0} it not a valid path,
Payload Count,Payload Count,
Peak Memory Usage,Peak Memory Usage,
Pending,Pending,
Pending Approval,Pending Approval,
Pending Emails,Pending Emails,
Pending Jobs,Pending Jobs,
Pending Verification,Pending Verification,
Percent,Percent,
Percentage,Percentage,
Period,Period,
Perm Level,Perm Level,
Permanent,Permanent,
Permanently Cancel {0}?,Permanently Cancel {0}?,
Permanently Submit {0}?,Permanently Submit {0}?,
Permanently delete {0}?,Permanently delete {0}?,
Permission Error,Permission Error,
Permission Inspector,Permission Inspector,
Permission Level,Permission Level,
Permission Levels,Permission Levels,
Permission Query,Permission Query,
Permission Rules,Permission Rules,
Permission Type,Permission Type,
Permissions,Permissions,
Permissions Error,Permissions Error,
Permissions are automatically applied to Standard Reports and searches.,Permissions are automatically applied to Standard Reports and searches.,
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",
Permissions get applied on Users based on what Roles they are assigned.,Permissions get applied on Users based on what Roles they are assigned.,
Permitted Documents For User,Permitted Documents For User,
Permitted Roles,Permitted Roles,
Personal,Personal,
Personal Data Deletion Request,Personal Data Deletion Request,
Personal Data Deletion Step,Personal Data Deletion Step,
Personal Data Download Request,Personal Data Download Request,
Phone,Phone,
Phone No.,Phone No.,
Phone Number {0} set in field {1} is not valid.,Phone Number {0} set in field {1} is not valid.,
Phường / Xã,Phường / Xã,
Pick Columns,Pick Columns,
Pie,Pie,
Pincode,Pincode,
Pink,Pink,
Placeholder,Placeholder,
Places,Places,
Plain Text,Plain Text,
Plant,Plant,
Please Authorize OAuth for Email Account {},Please Authorize OAuth for Email Account {},
Please Duplicate this Website Theme to customize.,Please Duplicate this Website Theme to customize.,
Please Install the ldap3 library via pip to use ldap functionality.,Please Install the ldap3 library via pip to use ldap functionality.,
Please Set Chart,Please Set Chart,
Please Update SMS Settings,Please Update SMS Settings,
Please add a subject to your email,Please add a subject to your email,
Please add a valid comment.,Please add a valid comment.,
Please ask your administrator to verify your sign-up,Please ask your administrator to verify your sign-up,
Please attach a file first.,Please attach a file first.,
Please attach an image file to set HTML for Footer.,Please attach an image file to set HTML for Footer.,
Please attach an image file to set HTML for Letter Head.,Please attach an image file to set HTML for Letter Head.,
Please attach the package,Please attach the package,
Please check OpenID Configuration URL,Please check OpenID Configuration URL,
Please check the filter values set for Dashboard Chart: {},Please check the filter values set for Dashboard Chart: {},
"Please check the value of ""Fetch From"" set for field {0}","Please check the value of ""Fetch From"" set for field {0}",
Please check your email for verification,Please check your email for verification,
Please check your email login credentials.,Please check your email login credentials.,
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,
Please click on the following link and follow the instructions on the page. {0},Please click on the following link and follow the instructions on the page. {0},
Please click on the following link to set your new password,Please click on the following link to set your new password,
Please close this window,Please close this window,
Please confirm your action to {0} this document.,Please confirm your action to {0} this document.,
Please contact your system manager to install correct version.,Please contact your system manager to install correct version.,
Please create Card first,Please create Card first,
Please create chart first,Please create chart first,
Please delete the field from {0} or add the required doctype.,Please delete the field from {0} or add the required doctype.,
Please do not change the template headings.,Please do not change the template headings.,
Please duplicate this to make changes,Please duplicate this to make changes,
Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,
Please enable pop-ups,Please enable pop-ups,
Please enable pop-ups in your browser,Please enable pop-ups in your browser,
Please enable {} before continuing.,Please enable {} before continuing.,
Please ensure that your profile has an email address,Please ensure that your profile has an email address,
Please enter Access Token URL,Please enter Access Token URL,
Please enter Authorize URL,Please enter Authorize URL,
Please enter Base URL,Please enter Base URL,
Please enter Client ID before social login is enabled,Please enter Client ID before social login is enabled,
Please enter Client Secret before social login is enabled,Please enter Client Secret before social login is enabled,
Please enter OpenID Configuration URL,Please enter OpenID Configuration URL,
Please enter Redirect URL,Please enter Redirect URL,
Please enter a valid email address.,Please enter a valid email address.,
Please enter both your email and message so that we can get back to you. Thanks!,Please enter both your email and message so that we can get back to you. Thanks!,
Please enter the password,Please enter the password,
Please enter the password for: <b>{0}</b>,Please enter the password for: <b>{0}</b>,Email Account
Please enter valid mobile nos,Please enter valid mobile nos,
Please enter your new password.,Please enter your new password.,
Please enter your old password.,Please enter your old password.,
Please find attached {0}: {1},Please find attached {0}: {1},
Please hide the standard navbar items instead of deleting them,Please hide the standard navbar items instead of deleting them,
Please login to post a comment.,Please login to post a comment.,
Please make sure the Reference Communication Docs are not circularly linked.,Please make sure the Reference Communication Docs are not circularly linked.,
Please refresh to get the latest document.,Please refresh to get the latest document.,
Please remove the printer mapping in Printer Settings and try again.,Please remove the printer mapping in Printer Settings and try again.,
Please save before attaching.,Please save before attaching.,
Please save the Newsletter before sending,Please save the Newsletter before sending,
Please save the document before assignment,Please save the document before assignment,
Please save the document before removing assignment,Please save the document before removing assignment,
Please save the report first,Please save the report first,
Please save to edit the template.,Please save to edit the template.,
Please select Company,Please select Company,
Please select DocType first,Please select DocType first,
Please select Entity Type first,Please select Entity Type first,
Please select Minimum Password Score,Please select Minimum Password Score,
Please select X and Y fields,Please select X and Y fields,
Please select a country code for field {1}.,Please select a country code for field {1}.,
Please select a file first.,Please select a file first.,
Please select a file or url,Please select a file or url,
Please select a valid csv file with data,Please select a valid csv file with data,
Please select a valid date filter,Please select a valid date filter,
Please select applicable Doctypes,Please select applicable Doctypes,
Please select atleast 1 column from {0} to sort/group,Please select atleast 1 column from {0} to sort/group,
Please select prefix first,Please select prefix first,
Please select the Document Type.,Please select the Document Type.,
Please select the LDAP Directory being used,Please select the LDAP Directory being used,
Please select {0},Please select {0},
Please set Dropbox access keys in site config or doctype,Please set Dropbox access keys in site config or doctype,
Please set Email Address,Please set Email Address,
Please set a printer mapping for this print format in the Printer Settings,Please set a printer mapping for this print format in the Printer Settings,
Please set filters,Please set filters,
Please set filters value in Report Filter table.,Please set filters value in Report Filter table.,
Please set the document name,Please set the document name,
Please set the following documents in this Dashboard as standard first.,Please set the following documents in this Dashboard as standard first.,
Please set the series to be used.,Please set the series to be used.,
"Please setup SMS before setting it as an authentication method, via SMS Settings","Please setup SMS before setting it as an authentication method, via SMS Settings",
Please setup a message first,Please setup a message first,
Please setup default outgoing Email Account from Settings > Email Account,Please setup default outgoing Email Account from Settings > Email Account,
Please setup default outgoing Email Account from Tools > Email Account,Please setup default outgoing Email Account from Tools > Email Account,
Please specify,Please specify,
Please specify a valid parent DocType for {0},Please specify a valid parent DocType for {0},
Please specify which date field must be checked,Please specify which date field must be checked,
Please specify which value field must be checked,Please specify which value field must be checked,
Please try again,Please try again,
Please update {} before continuing.,Please update {} before continuing.,
Please use a valid LDAP search filter,Please use a valid LDAP search filter,
Please verify your Email Address,Please verify your Email Address,
Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,
Point Allocation Periodicity,Point Allocation Periodicity,
Points,Points,
Points Given,Points Given,
Polling,Polling,
Popover Element,Popover Element,
Popover or Modal Description,Popover or Modal Description,
Port,Port,
Portal Menu,Portal Menu,
Portal Menu Item,Portal Menu Item,
Portal Settings,Portal Settings,
Portrait,Portrait,
Position,Position,
Post,Post,
"Post it here, our mentors will help you out.","Post it here, our mentors will help you out.",
Postal,Postal,
Postal Code,Postal Code,
Posting Timestamp,Posting Timestamp,
Posts by {0},Posts by {0},
Posts filed under {0},Posts filed under {0},
Precision,Precision,
Precision should be between 1 and 6,Precision should be between 1 and 6,
Predictable substitutions like '@' instead of 'a' don't help very much.,Predictable substitutions like '@' instead of 'a' don't help very much.,
Prefer not to say,Prefer not to say,
Prefix,Prefix,
Prepared Report,Prepared Report,
Prepared Report Analytics,Prepared Report Analytics,
Prepared Report User,Prepared Report User,
Prepared report render failed,Prepared report render failed,
Preparing Report,Preparing Report,
Prepend the template to the email message,Prepend the template to the email message,
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,
Press Enter to save,Press Enter to save,
Preview,Preview,
Preview HTML,Preview HTML,
Preview Image,Preview Image,
Preview Message,Preview Message,
Preview Mode,Preview Mode,
Preview of generated names,Preview of generated names,
Preview type,Preview type,
Preview:,Preview:,
Previous,Previous,
Previous Document,Previous Document,
Previous Hash,Previous Hash,
Previous Submission,Previous Submission,
Primary,Primary,
Primary Color,Primary Color,
Primary Contact,Primary Contact,
Primary Email,Primary Email,
Primary Mobile,Primary Mobile,
Primary Phone,Primary Phone,
Print,Print,
Print Documents,Print Documents,
Print Format,Print Format,
Print Format Builder,Print Format Builder,
Print Format Builder Beta,Print Format Builder Beta,
Print Format Error,Print Format Error,
Print Format Field Template,Print Format Field Template,
Print Format Help,Print Format Help,
Print Format Type,Print Format Type,
Print Format {0} is disabled,Print Format {0} is disabled,
Print Hide,Print Hide,
Print Hide If No Value,Print Hide If No Value,
Print Language,Print Language,
Print Sent to the printer!,Print Sent to the printer!,
Print Server,Print Server,
Print Settings,Print Settings,
Print Style,Print Style,
Print Style Name,Print Style Name,
Print Style Preview,Print Style Preview,
Print UOM after Quantity,Print UOM after Quantity,
Print Width,Print Width,
"Print Width of the field, if the field is a column in a table","Print Width of the field, if the field is a column in a table",
Print document,Print document,
Print taxes with zero amount,Print taxes with zero amount,
Print with letterhead,Print with letterhead,
Printer,Printer,
Printer Mapping,Printer Mapping,
Printer Name,Printer Name,
Printer Settings,Printer Settings,
Printer mapping not set.,Printer mapping not set.,
Printing,Printing,
Printing failed,Printing failed,
Priority,Priority,
Private,Private,
Private Files (MB),Private Files (MB),
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,
Proceed,Proceed,
Proceed Anyway,Proceed Anyway,
Processing,Processing,
Processing...,Processing...,
Prof,Prof,
Progress,Progress,
Project,Project,
Property,Property,
Property Depends On,Property Depends On,
Property Setter,Property Setter,
Property Setter overrides a standard DocType or Field property,Property Setter overrides a standard DocType or Field property,
Property Type,Property Type,
Protect Attached Files,Protect Attached Files,
Protected File,Protected File,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG","Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG",
Provider,Provider,
Provider Name,Provider Name,
Public,Public,
Public Files (MB),Public Files (MB),
Publish,Publish,
Publish as a web page,Publish as a web page,
Published,Published,
Published On,Published On,
Published on,Published on,
Publishing Dates,Publishing Dates,
Pull from Google Calendar,Pull from Google Calendar,
Pull from Google Contacts,Pull from Google Contacts,
Pulled from Google Calendar,Pulled from Google Calendar,
Pulled from Google Contacts,Pulled from Google Contacts,
Purchase Manager,Purchase Manager,
Purchase Master Manager,Purchase Master Manager,
Purchase User,Purchase User,
Purple,Purple,
Push Notification Settings,Push Notification Settings,
Push to Google Calendar,Push to Google Calendar,
Push to Google Contacts,Push to Google Contacts,
Put on Hold,Put on Hold,
Python,Python,
QR Code,QR Code,
QR Code for Login Verification,QR Code for Login Verification,
QZ Tray Connection Active!,QZ Tray Connection Active!,
Quarter Day,Quarter Day,
Quarterly,Quarterly,
Query,Query,
Query / Script,Query / Script,
Query Options,Query Options,
Query Parameters,Query Parameters,
Query Report,Query Report,
Query analysis complete. Check suggested indexes.,Query analysis complete. Check suggested indexes.,
Query must be of SELECT or read-only WITH type.,Query must be of SELECT or read-only WITH type.,
Queue,Queue,
Queue Status,Queue Status,
Queue Type(s),Queue Type(s),
Queue in Background (BETA),Queue in Background (BETA),
Queue should be one of {0},Queue should be one of {0},
Queue(s),Queue(s),
Queued,Queued,
Queued At,Queued At,
Queued By,Queued By,
Queued for Submission. You can track the progress over {0}.,Queued for Submission. You can track the progress over {0}.,
Queued for backup. It may take a few minutes to an hour.,Queued for backup. It may take a few minutes to an hour.,
Queued for backup. You will receive an email with the download link,Queued for backup. You will receive an email with the download link,
Queued {0} emails,Queued {0} emails,
Queues,Queues,
Queuing emails...,Queuing emails...,
Queuing {0} for Submission,Queuing {0} for Submission,
Quick Entry,Quick Entry,
Quick Help for Setting Permissions,Quick Help for Setting Permissions,
Quick List Filter,Quick List Filter,
Quick Lists,Quick Lists,
Quoting must be between 0 and 3,Quoting must be between 0 and 3,
Quận / Huyện,Quận / Huyện,
Quốc Gia,Quốc Gia,
RAW Information Log,RAW Information Log,
RQ Job,RQ Job,
RQ Worker,RQ Worker,
Random,Random,
